Country Name,Country Code,Indicator Name,Year,Value
Serbia,SRB,"Population, female (% of total population)",1969,51.60463713
Serbia,SRB,"Population, female (% of total population)",1970,51.57035535
Serbia,SRB,"Population, female (% of total population)",1971,51.55203833
Serbia,SRB,"Population, female (% of total population)",1972,51.54683552
Serbia,SRB,"Population, female (% of total population)",1973,51.54324994
Serbia,SRB,"Population, female (% of total population)",1974,51.53810855
Serbia,SRB,"Population, female (% of total population)",1975,51.53316541
Serbia,SRB,"Population, female (% of total population)",1976,51.53278306
Serbia,SRB,"Population, female (% of total population)",1977,51.54194417
Serbia,SRB,"Population, female (% of total population)",1978,51.56093121
Serbia,SRB,"Population, female (% of total population)",1979,51.58703428
Serbia,SRB,"Population, female (% of total population)",1980,51.6198685
Serbia,SRB,"Population, female (% of total population)",1981,51.65105852
Serbia,SRB,"Population, female (% of total population)",1982,51.67653993
Serbia,SRB,"Population, female (% of total population)",1983,51.7054663
Serbia,SRB,"Population, female (% of total population)",1984,51.74026787
Serbia,SRB,"Population, female (% of total population)",1985,51.77663068
Serbia,SRB,"Population, female (% of total population)",1986,51.81276007
Serbia,SRB,"Population, female (% of total population)",1987,51.85094299
Serbia,SRB,"Population, female (% of total population)",1988,51.89369462
Serbia,SRB,"Population, female (% of total population)",1989,51.94170384
Serbia,SRB,"Population, female (% of total population)",1990,51.99390597
Serbia,SRB,"Population, female (% of total population)",1991,52.04995712
Serbia,SRB,"Population, female (% of total population)",1992,52.10924337
Serbia,SRB,"Population, female (% of total population)",1993,52.16896133
Serbia,SRB,"Population, female (% of total population)",1994,52.22475389
Serbia,SRB,"Population, female (% of total population)",1995,52.27588568
Serbia,SRB,"Population, female (% of total population)",1996,52.32323846
Serbia,SRB,"Population, female (% of total population)",1997,52.36798935
Serbia,SRB,"Population, female (% of total population)",1998,52.41639048
Serbia,SRB,"Population, female (% of total population)",1999,52.47671916
Serbia,SRB,"Population, female (% of total population)",2000,52.54571839
Serbia,SRB,"Population, female (% of total population)",2001,52.61363575
Serbia,SRB,"Population, female (% of total population)",2002,52.64437831
Serbia,SRB,"Population, female (% of total population)",2003,52.62801583
Serbia,SRB,"Population, female (% of total population)",2004,52.60045777
Serbia,SRB,"Population, female (% of total population)",2005,52.57334596
Serbia,SRB,"Population, female (% of total population)",2006,52.54549988
Serbia,SRB,"Population, female (% of total population)",2007,52.51593982
Serbia,SRB,"Population, female (% of total population)",2008,52.48411013
Serbia,SRB,"Population, female (% of total population)",2009,52.4503498
Serbia,SRB,"Population, female (% of total population)",2010,52.41600543
Serbia,SRB,"Population, female (% of total population)",2011,52.38151878
Serbia,SRB,"Population, female (% of total population)",2012,52.36801949
Serbia,SRB,"Population, female (% of total population)",2013,52.3746114
Serbia,SRB,"Population, female (% of total population)",2014,52.37948241
Serbia,SRB,"Population, female (% of total population)",2015,52.38264556
Serbia,SRB,"Population, female (% of total population)",2016,52.38299919
Serbia,SRB,"Population, female (% of total population)",2017,52.37860088
Serbia,SRB,"Population, female (% of total population)",2018,52.36916025
Serbia,SRB,"Population, female (% of total population)",2019,52.35953043
Serbia,SRB,"Population, female (% of total population)",2020,52.35808386
Serbia,SRB,"Population, female (% of total population)",2021,52.36248488
Serbia,SRB,"Population, female (% of total population)",2022,52.4238818
Serbia,SRB,"Population, female (% of total population)",2023,52.50889498
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1960,50.4333716
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1961,50.44781294
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1962,50.4604609
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1963,50.47017123
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1964,50.47988448
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1965,50.48937939
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1966,50.49851338
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1967,50.50714723
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1968,50.51412216
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1969,50.51834797
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1970,50.52133383
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1971,50.51917916
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1972,50.51408815
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1973,50.50776937
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1974,50.50137864
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1975,50.49835827
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1976,50.49751773
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1977,50.49926715
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1978,50.50419216
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1979,50.50778686
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1980,50.49178981
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1981,50.4760071
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1982,50.47419556
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1983,50.46822999
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1984,50.46392948
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1985,50.45191476
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1986,50.43270701
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1987,50.41371755
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1988,50.39525803
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1989,50.38135204
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1990,50.36862453
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1991,50.3599089
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1992,50.37967069
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1993,50.34053998
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1994,50.3557292
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1995,50.45094932
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1996,50.52403578
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1997,50.56774629
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1998,50.55516486
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",1999,50.54354509
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2000,50.53055624
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2001,50.51513397
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2002,50.49598829
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2003,50.47261735
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2004,50.4495202
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2005,50.42865409
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2006,50.40844302
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2007,50.38840318
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2008,50.36743642
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2009,50.34887312
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2010,50.33058202
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2011,50.30859544
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2012,50.28744151
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2013,50.2659665
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2014,50.2463856
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2015,50.22526131
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2016,50.21192886
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2017,50.2041335
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2018,50.1921097
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2019,50.18284205
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2020,50.17577023
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2021,50.16942223
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2022,50.1631791
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",2023,50.15718648
South Sudan,SSD,"Population, female (% of total population)",1960,50.20922315
South Sudan,SSD,"Population, female (% of total population)",1961,50.30856069
South Sudan,SSD,"Population, female (% of total population)",1962,50.39790921
South Sudan,SSD,"Population, female (% of total population)",1963,50.51686335
South Sudan,SSD,"Population, female (% of total population)",1964,50.62153405
South Sudan,SSD,"Population, female (% of total population)",1965,50.71589887
South Sudan,SSD,"Population, female (% of total population)",1966,50.8856228
South Sudan,SSD,"Population, female (% of total population)",1967,51.08599215
South Sudan,SSD,"Population, female (% of total population)",1968,51.27122216
South Sudan,SSD,"Population, female (% of total population)",1969,51.45485128
South Sudan,SSD,"Population, female (% of total population)",1970,51.63725278
South Sudan,SSD,"Population, female (% of total population)",1971,51.74402346
South Sudan,SSD,"Population, female (% of total population)",1972,51.77939409
South Sudan,SSD,"Population, female (% of total population)",1973,51.76182064
South Sudan,SSD,"Population, female (% of total population)",1974,51.69465783
South Sudan,SSD,"Population, female (% of total population)",1975,51.62490158
South Sudan,SSD,"Population, female (% of total population)",1976,51.55361761
South Sudan,SSD,"Population, female (% of total population)",1977,51.48449329
South Sudan,SSD,"Population, female (% of total population)",1978,51.41596102
South Sudan,SSD,"Population, female (% of total population)",1979,51.34453873
South Sudan,SSD,"Population, female (% of total population)",1980,51.27128615
South Sudan,SSD,"Population, female (% of total population)",1981,51.19713838
South Sudan,SSD,"Population, female (% of total population)",1982,51.12437564
South Sudan,SSD,"Population, female (% of total population)",1983,51.06836209
South Sudan,SSD,"Population, female (% of total population)",1984,51.04210455
South Sudan,SSD,"Population, female (% of total population)",1985,51.03223902
South Sudan,SSD,"Population, female (% of total population)",1986,51.02660081
South Sudan,SSD,"Population, female (% of total population)",1987,51.09295008
South Sudan,SSD,"Population, female (% of total population)",1988,51.17197112
South Sudan,SSD,"Population, female (% of total population)",1989,51.20397316
South Sudan,SSD,"Population, female (% of total population)",1990,51.24479856
South Sudan,SSD,"Population, female (% of total population)",1991,51.28384633
South Sudan,SSD,"Population, female (% of total population)",1992,51.36360331
South Sudan,SSD,"Population, female (% of total population)",1993,51.4837259
South Sudan,SSD,"Population, female (% of total population)",1994,51.50723214
South Sudan,SSD,"Population, female (% of total population)",1995,51.47691202
South Sudan,SSD,"Population, female (% of total population)",1996,51.48084022
South Sudan,SSD,"Population, female (% of total population)",1997,51.47165571
South Sudan,SSD,"Population, female (% of total population)",1998,51.49835402
South Sudan,SSD,"Population, female (% of total population)",1999,51.48477146
South Sudan,SSD,"Population, female (% of total population)",2000,51.38701586
South Sudan,SSD,"Population, female (% of total population)",2001,51.28987724
South Sudan,SSD,"Population, female (% of total population)",2002,51.19713995
South Sudan,SSD,"Population, female (% of total population)",2003,51.10257295
South Sudan,SSD,"Population, female (% of total population)",2004,51.00705222
South Sudan,SSD,"Population, female (% of total population)",2005,50.91673503
South Sudan,SSD,"Population, female (% of total population)",2006,50.83385925
South Sudan,SSD,"Population, female (% of total population)",2007,50.75835746
South Sudan,SSD,"Population, female (% of total population)",2008,50.69033723
South Sudan,SSD,"Population, female (% of total population)",2009,50.63097477
South Sudan,SSD,"Population, female (% of total population)",2010,50.5735868
South Sudan,SSD,"Population, female (% of total population)",2011,50.52322055
South Sudan,SSD,"Population, female (% of total population)",2012,50.48349609
South Sudan,SSD,"Population, female (% of total population)",2013,50.45090686
South Sudan,SSD,"Population, female (% of total population)",2014,50.46982783
South Sudan,SSD,"Population, female (% of total population)",2015,50.53726461
South Sudan,SSD,"Population, female (% of total population)",2016,50.6297817
South Sudan,SSD,"Population, female (% of total population)",2017,50.75704593
South Sudan,SSD,"Population, female (% of total population)",2018,50.82248038
South Sudan,SSD,"Population, female (% of total population)",2019,50.80969865
South Sudan,SSD,"Population, female (% of total population)",2020,50.79859572
South Sudan,SSD,"Population, female (% of total population)",2021,50.80101014
South Sudan,SSD,"Population, female (% of total population)",2022,50.80614348
South Sudan,SSD,"Population, female (% of total population)",2023,50.80897827
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1960,50.43322572
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1961,50.4476491
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1962,50.46028181
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1963,50.46997811
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1964,50.47967754
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1965,50.48915982
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1966,50.49828127
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1967,50.50690343
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1968,50.51386841
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1969,50.51808569
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1970,50.52106461
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1971,50.51890056
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1972,50.51379235
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1973,50.50745655
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1974,50.5010492
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1975,50.49801142
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1976,50.49715559
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1977,50.4988972
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1978,50.50383428
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1979,50.50744809
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1980,50.49147107
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1981,50.4757051
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1982,50.47390817
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1983,50.46795793
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1984,50.46366934
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1985,50.45166754
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1986,50.43247541
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1987,50.41349199
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1988,50.39504163
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1989,50.38114011
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1990,50.36841679
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1991,50.35970223
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1992,50.3794626
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1993,50.34033471
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1994,50.35552318
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1995,50.45074918
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1996,50.52385353
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1997,50.56757862
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1998,50.55500043
Sub-Saharan Africa,SSF,"Population, female (% of total population)",1999,50.54337329
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2000,50.53037932
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2001,50.51495455
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2002,50.49579957
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2003,50.47242188
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2004,50.44931373
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2005,50.42843561
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2006,50.4082094
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2007,50.3881595
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2008,50.36718056
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2009,50.34860973
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2010,50.3303013
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2011,50.30830715
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2012,50.28713354
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2013,50.2656382
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2014,50.24603987
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2015,50.22489727
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2016,50.21155028
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2017,50.20374205
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2018,50.19170823
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2019,50.18243182
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2020,50.17535299
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2021,50.16899903
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2022,50.16266726
Sub-Saharan Africa,SSF,"Population, female (% of total population)",2023,50.1566789
Small states,SST,"Population, female (% of total population)",1960,51.07096247
Small states,SST,"Population, female (% of total population)",1961,50.98550333
Small states,SST,"Population, female (% of total population)",1962,50.90265547
Small states,SST,"Population, female (% of total population)",1963,50.83050449
Small states,SST,"Population, female (% of total population)",1964,50.77269626
Small states,SST,"Population, female (% of total population)",1965,50.72051307
Small states,SST,"Population, female (% of total population)",1966,50.66863193
Small states,SST,"Population, female (% of total population)",1967,50.61993199
Small states,SST,"Population, female (% of total population)",1968,50.55430481
Small states,SST,"Population, female (% of total population)",1969,50.47227652
Small states,SST,"Population, female (% of total population)",1970,50.40433908
Small states,SST,"Population, female (% of total population)",1971,50.3518625
Small states,SST,"Population, female (% of total population)",1972,50.31053724
Small states,SST,"Population, female (% of total population)",1973,50.27838299
Small states,SST,"Population, female (% of total population)",1974,50.26026803
Small states,SST,"Population, female (% of total population)",1975,50.25632125
Small states,SST,"Population, female (% of total population)",1976,50.24782216
Small states,SST,"Population, female (% of total population)",1977,50.23052438
Small states,SST,"Population, female (% of total population)",1978,50.21265143
Small states,SST,"Population, female (% of total population)",1979,50.17830987
Small states,SST,"Population, female (% of total population)",1980,50.14562449
Small states,SST,"Population, female (% of total population)",1981,50.11331515
Small states,SST,"Population, female (% of total population)",1982,50.06777104
Small states,SST,"Population, female (% of total population)",1983,50.02827589
Small states,SST,"Population, female (% of total population)",1984,49.98939417
Small states,SST,"Population, female (% of total population)",1985,49.94873554
Small states,SST,"Population, female (% of total population)",1986,49.90874415
Small states,SST,"Population, female (% of total population)",1987,49.87018208
Small states,SST,"Population, female (% of total population)",1988,49.83215259
Small states,SST,"Population, female (% of total population)",1989,49.79333903
Small states,SST,"Population, female (% of total population)",1990,49.75382392
Small states,SST,"Population, female (% of total population)",1991,49.75190319
Small states,SST,"Population, female (% of total population)",1992,49.75547271
Small states,SST,"Population, female (% of total population)",1993,49.75644932
Small states,SST,"Population, female (% of total population)",1994,49.75075077
Small states,SST,"Population, female (% of total population)",1995,49.74619897
Small states,SST,"Population, female (% of total population)",1996,49.73993317
Small states,SST,"Population, female (% of total population)",1997,49.73582233
Small states,SST,"Population, female (% of total population)",1998,49.73343734
Small states,SST,"Population, female (% of total population)",1999,49.73479364
Small states,SST,"Population, female (% of total population)",2000,49.72482078
Small states,SST,"Population, female (% of total population)",2001,49.68579558
Small states,SST,"Population, female (% of total population)",2002,49.62135576
Small states,SST,"Population, female (% of total population)",2003,49.55785967
Small states,SST,"Population, female (% of total population)",2004,49.49557677
Small states,SST,"Population, female (% of total population)",2005,49.43080103
Small states,SST,"Population, female (% of total population)",2006,49.36120962
Small states,SST,"Population, female (% of total population)",2007,49.28328163
Small states,SST,"Population, female (% of total population)",2008,49.21623818
Small states,SST,"Population, female (% of total population)",2009,49.14589262
Small states,SST,"Population, female (% of total population)",2010,49.09865558
Small states,SST,"Population, female (% of total population)",2011,49.09898933
Small states,SST,"Population, female (% of total population)",2012,49.05305057
Small states,SST,"Population, female (% of total population)",2013,49.0253577
Small states,SST,"Population, female (% of total population)",2014,49.01940063
Small states,SST,"Population, female (% of total population)",2015,48.969255
Small states,SST,"Population, female (% of total population)",2016,48.86663619
Small states,SST,"Population, female (% of total population)",2017,48.75685231
Small states,SST,"Population, female (% of total population)",2018,48.73815571
Small states,SST,"Population, female (% of total population)",2019,48.75046456
Small states,SST,"Population, female (% of total population)",2020,48.76533644
Small states,SST,"Population, female (% of total population)",2021,48.77466591
Small states,SST,"Population, female (% of total population)",2022,48.77807771
Small states,SST,"Population, female (% of total population)",2023,48.76637576
Sao Tome and Principe,STP,"Population, female (% of total population)",1960,43.78050932
Sao Tome and Principe,STP,"Population, female (% of total population)",1961,44.04354724
Sao Tome and Principe,STP,"Population, female (% of total population)",1962,44.61398807
Sao Tome and Principe,STP,"Population, female (% of total population)",1963,45.14205842
Sao Tome and Principe,STP,"Population, female (% of total population)",1964,45.63965795
Sao Tome and Principe,STP,"Population, female (% of total population)",1965,46.1063058
Sao Tome and Principe,STP,"Population, female (% of total population)",1966,46.54569004
Sao Tome and Principe,STP,"Population, female (% of total population)",1967,46.95563557
Sao Tome and Principe,STP,"Population, female (% of total population)",1968,47.337658
Sao Tome and Principe,STP,"Population, female (% of total population)",1969,47.69659451
Sao Tome and Principe,STP,"Population, female (% of total population)",1970,47.96011697
Sao Tome and Principe,STP,"Population, female (% of total population)",1971,48.1325081
Sao Tome and Principe,STP,"Population, female (% of total population)",1972,48.29283943
Sao Tome and Principe,STP,"Population, female (% of total population)",1973,48.45286118
Sao Tome and Principe,STP,"Population, female (% of total population)",1974,48.60166289
Sao Tome and Principe,STP,"Population, female (% of total population)",1975,48.73427211
Sao Tome and Principe,STP,"Population, female (% of total population)",1976,48.8461798
Sao Tome and Principe,STP,"Population, female (% of total population)",1977,48.93374662
Sao Tome and Principe,STP,"Population, female (% of total population)",1978,49.01273003
Sao Tome and Principe,STP,"Population, female (% of total population)",1979,49.10651207
Sao Tome and Principe,STP,"Population, female (% of total population)",1980,49.23485956
Sao Tome and Principe,STP,"Population, female (% of total population)",1981,49.40168562
Sao Tome and Principe,STP,"Population, female (% of total population)",1982,49.56930611
Sao Tome and Principe,STP,"Population, female (% of total population)",1983,49.71881856
Sao Tome and Principe,STP,"Population, female (% of total population)",1984,49.85055548
Sao Tome and Principe,STP,"Population, female (% of total population)",1985,49.95490438
Sao Tome and Principe,STP,"Population, female (% of total population)",1986,50.03058929
Sao Tome and Principe,STP,"Population, female (% of total population)",1987,50.08295368
Sao Tome and Principe,STP,"Population, female (% of total population)",1988,50.12869958
Sao Tome and Principe,STP,"Population, female (% of total population)",1989,50.17628085
Sao Tome and Principe,STP,"Population, female (% of total population)",1990,50.22889715
Sao Tome and Principe,STP,"Population, female (% of total population)",1991,50.26572047
Sao Tome and Principe,STP,"Population, female (% of total population)",1992,50.27632503
Sao Tome and Principe,STP,"Population, female (% of total population)",1993,50.27938099
Sao Tome and Principe,STP,"Population, female (% of total population)",1994,50.28214536
Sao Tome and Principe,STP,"Population, female (% of total population)",1995,50.28429519
Sao Tome and Principe,STP,"Population, female (% of total population)",1996,50.28256013
Sao Tome and Principe,STP,"Population, female (% of total population)",1997,50.28217273
Sao Tome and Principe,STP,"Population, female (% of total population)",1998,50.28454505
Sao Tome and Principe,STP,"Population, female (% of total population)",1999,50.28924053
Sao Tome and Principe,STP,"Population, female (% of total population)",2000,50.29475278
Sao Tome and Principe,STP,"Population, female (% of total population)",2001,50.30777114
Sao Tome and Principe,STP,"Population, female (% of total population)",2002,50.30716177
Sao Tome and Principe,STP,"Population, female (% of total population)",2003,50.28768326
Sao Tome and Principe,STP,"Population, female (% of total population)",2004,50.27107574
Sao Tome and Principe,STP,"Population, female (% of total population)",2005,50.25612472
Sao Tome and Principe,STP,"Population, female (% of total population)",2006,50.24209421
Sao Tome and Principe,STP,"Population, female (% of total population)",2007,50.22981732
Sao Tome and Principe,STP,"Population, female (% of total population)",2008,50.21807678
Sao Tome and Principe,STP,"Population, female (% of total population)",2009,50.20775584
Sao Tome and Principe,STP,"Population, female (% of total population)",2010,50.20131792
Sao Tome and Principe,STP,"Population, female (% of total population)",2011,50.18691085
Sao Tome and Principe,STP,"Population, female (% of total population)",2012,50.16865587
Sao Tome and Principe,STP,"Population, female (% of total population)",2013,50.15816968
Sao Tome and Principe,STP,"Population, female (% of total population)",2014,50.15221048
Sao Tome and Principe,STP,"Population, female (% of total population)",2015,50.14903316
Sao Tome and Principe,STP,"Population, female (% of total population)",2016,50.14924787
Sao Tome and Principe,STP,"Population, female (% of total population)",2017,50.15219597
Sao Tome and Principe,STP,"Population, female (% of total population)",2018,50.15866823
Sao Tome and Principe,STP,"Population, female (% of total population)",2019,50.16964085
Sao Tome and Principe,STP,"Population, female (% of total population)",2020,50.19109159
Sao Tome and Principe,STP,"Population, female (% of total population)",2021,50.21783106
Sao Tome and Principe,STP,"Population, female (% of total population)",2022,50.24215001
Sao Tome and Principe,STP,"Population, female (% of total population)",2023,50.26811393
Suriname,SUR,"Population, female (% of total population)",1960,49.52674694
Suriname,SUR,"Population, female (% of total population)",1961,49.46552293
Suriname,SUR,"Population, female (% of total population)",1962,49.36917073
Suriname,SUR,"Population, female (% of total population)",1963,49.17618858
Suriname,SUR,"Population, female (% of total population)",1964,49.01129624
Suriname,SUR,"Population, female (% of total population)",1965,48.97875
Suriname,SUR,"Population, female (% of total population)",1966,48.97609736
Suriname,SUR,"Population, female (% of total population)",1967,48.95864643
Suriname,SUR,"Population, female (% of total population)",1968,48.9302483
Suriname,SUR,"Population, female (% of total population)",1969,48.8915417
Suriname,SUR,"Population, female (% of total population)",1970,48.84672756
Suriname,SUR,"Population, female (% of total population)",1971,48.80272904
Suriname,SUR,"Population, female (% of total population)",1972,48.83370407
Suriname,SUR,"Population, female (% of total population)",1973,48.9347402
Suriname,SUR,"Population, female (% of total population)",1974,49.02750224
Suriname,SUR,"Population, female (% of total population)",1975,49.11342894
Suriname,SUR,"Population, female (% of total population)",1976,49.1942857
Suriname,SUR,"Population, female (% of total population)",1977,49.27103406
Suriname,SUR,"Population, female (% of total population)",1978,49.34705454
Suriname,SUR,"Population, female (% of total population)",1979,49.42717464
Suriname,SUR,"Population, female (% of total population)",1980,49.49504099
Suriname,SUR,"Population, female (% of total population)",1981,49.54402357
Suriname,SUR,"Population, female (% of total population)",1982,49.58691293
Suriname,SUR,"Population, female (% of total population)",1983,49.62560661
Suriname,SUR,"Population, female (% of total population)",1984,49.66012025
Suriname,SUR,"Population, female (% of total population)",1985,49.69145054
Suriname,SUR,"Population, female (% of total population)",1986,49.72510457
Suriname,SUR,"Population, female (% of total population)",1987,49.75951788
Suriname,SUR,"Population, female (% of total population)",1988,49.79203286
Suriname,SUR,"Population, female (% of total population)",1989,49.81991092
Suriname,SUR,"Population, female (% of total population)",1990,49.84327007
Suriname,SUR,"Population, female (% of total population)",1991,49.86687164
Suriname,SUR,"Population, female (% of total population)",1992,49.89032304
Suriname,SUR,"Population, female (% of total population)",1993,49.91415327
Suriname,SUR,"Population, female (% of total population)",1994,49.93808819
Suriname,SUR,"Population, female (% of total population)",1995,49.89595117
Suriname,SUR,"Population, female (% of total population)",1996,49.79251694
Suriname,SUR,"Population, female (% of total population)",1997,49.69335012
Suriname,SUR,"Population, female (% of total population)",1998,49.59783999
