Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.955596881
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.3595033
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.305668898
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.420121448
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.205821705
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.170047834
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,7.28689332
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,7.726708854
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,8.069538195
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,8.100243308
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,8.230793305
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,8.129851227
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,8.182066903
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,7.998725514
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,8.432628032
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,8.494981836
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.304491866
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,8.081867562
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,8.198440559
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,8.038365663
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,7.692901144
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,7.038052808
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,6.675980395
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,6.516294172
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,8.0905912
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,8.224129369
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,7.887425309
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,8.05845249
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,8.23598654
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,7.974661118
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,7.569010954
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,7.210438988
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,6.837608386
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.633869919
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,6.275446198
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,7.827832184
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,7.450689708
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,6.728477354
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,6.395539304
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,6.193657463
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,12.205
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,12.333
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,12.168
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,12.117
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,12.047
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,12.021
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,12.071
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,12.033
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,11.968
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,11.979
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.972
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,11.639
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,9.715
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,10.465
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,10.186
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,10.497
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,10.373
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,10.276
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,10.402
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,10.386
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,10.464
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,10.388
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,9.946
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,9.537
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,9.294
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,8.989
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,8.714
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,8.617
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,8.735
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,9.69
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,9.62
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,8.886
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,8.966
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,9.088
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,13.852
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,14.015
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,11.859
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,11.469
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,7.077
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,7.846
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,7.593
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,7.198
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,9.922
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,9.352
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.62
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,7.844
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,7.093
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,6.36
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,6.06
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.795
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.569
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.278
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.011
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,3.666
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.311
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.204
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,3.676
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,3.597
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.396
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.722
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.692
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.526
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.417
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.41
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.26
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.844
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.431
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.173
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,12.494
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,12.518
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,12.523
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,13.294
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,12.557
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,10.236
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,11.111
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,12.021
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,16.009
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,18.666
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,19.614
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,18.517
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,17.361
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,17.367
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,15.481
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,12.302
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,9.938
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,8.367
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,11.382
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,14.216
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,13.614
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,13.516
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,13.989
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,10.381
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,10.337
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,8.772
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,7.916
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.138
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.599
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.403
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.679
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.93
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.758
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.083
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,8.062
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,9.215
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,10.332
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,9.363
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,7.415
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,7.134
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,6.393
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,7.325
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,7.201
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,6.797
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.402
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,5.627
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,6.023
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.677
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,6.059
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.893
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.966
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.991
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.902
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,7.418
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,8.161
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,8.39
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,9.423
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,8.917
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,8.048
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,7.49
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.773
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.604
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.012
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,4.411
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,4.259
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,3.753
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,3.6
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,3.169
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,3.513
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,6.734
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,10.867
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,10.887
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,9.835
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,10.434
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,10.97
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,9.75
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,8.286
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.892
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.033
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,5.278
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,6.054
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,7.158
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,7.884
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,6.895
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.885
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.937
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,8.657
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,8.689
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,7.841
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,8.215
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,8.201
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,8.189
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,7.561
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,7.356
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,6.969
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.482
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,6.722
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,8.296
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,8.425
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,6.931
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,7.382
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,8.398
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,19.528
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,19.879
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,20.551
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,20.527
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,20.467
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,20.204
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,19.934
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,20.586
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,21.195
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,21.825
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,22.47
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,22.992
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,23.485
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,23.957
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,24.473
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,24.968
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,25.527
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,25.234
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,24.899
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,24.381
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,23.766
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,23.048
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,22.492
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,21.99
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,21.556
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,21.098
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,22.947
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,24.831
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,26.642
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,31.624
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,32.882
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,33.828
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,33.554
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,32.694
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,5.092
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,6.239
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,7.633
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,6.422
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,5.42
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,5.54
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,5.713
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.863
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,5.923
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,6.935
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.153
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,7.917
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,7.693
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,6.764
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.918
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.144
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.163
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,8.428
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.619
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,6.219
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,6.012
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,11.333
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,11.957
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,12.242
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,11.761
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,11.339
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,11.136
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,11.014
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,10.853
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,12.566
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,12.313
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,10.706
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,10.638
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,10.435
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,1.014
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,0.999
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,1.053
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,1.054
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,1.103
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,1.019
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,1.051
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,1.032
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,1.057
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,1.102
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,1.086
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,1.049
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,0.987
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,0.913
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,0.895
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,0.949
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,1.091
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,1.18
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,1.17
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,1.123
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,1.149
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,1.134
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,1.189
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,1.161
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,1.207
