Country Name,Country Code,Indicator Name,Year,% Unemployment Female
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,6.362
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,6.118
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,6.415
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,6.091
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.395
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,4.665
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,5.822
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.175
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.461
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,6.075
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,6.305
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,6.094
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.857
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,4.987
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,4.042
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,3.489
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,3.379
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,4.691
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,5.053
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.049
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,5.12
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,4.873
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,5.056
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,5.167
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,5.823
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,7.95
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,9.197
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,9.297
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,11.454
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,12.954
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,12.896
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,10.368
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,8.597
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,7.599
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,7.952
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,7.517
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,6.935
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,6.687
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.643
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,5.944
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,7.672
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.875
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.133
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.122
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.192
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,4.873
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.352
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.381
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,5.071
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,4.8
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,4.356
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,5.574
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,4.833
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,3.961
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,3.188
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,2.638
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,13.182
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,12.983
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,13.016
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,13.071
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,12.789
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,12.388
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,12.003
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,12.138
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,12.415
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,12.515
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,12.538
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,12.263
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,12.463
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,12.499
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,12.626
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,12.398
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,12.392
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,12.335
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,12.432
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,12.442
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,12.547
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,12.47
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,12.556
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,12.615
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,12.609
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,12.568
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,12.643
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,11.354
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,12.075
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,12.899
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,17.445
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,16.612
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,14.365
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,13.944
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,7.396047702
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,7.354012192
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,7.343052938
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,7.222985996
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,7.194420023
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,7.09700708
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,7.104523343
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,7.113601652
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,7.095424091
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,7.077220274
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,7.13316776
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,7.27762413
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,7.245884582
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,7.283480532
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,7.28363472
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,7.169138673
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,7.143805335
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,7.205674007
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,7.192562439
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.802585605
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.874473311
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,7.268348702
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,7.395095699
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,7.232613067
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,7.608969626
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,7.277634883
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,7.317796427
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,7.386602869
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,6.272353148
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,6.991343388
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.062340094
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.089450859
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,4.672313696
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,4.945097848
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,5.03
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,4.983
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,5.567
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,6.161
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,6.624
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,6.959
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,7.332
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,7.644
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,8.099
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,9.3
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,9.159
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,11.637
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,12.722
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,13.643
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,14.433
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,15.118
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,14.789
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,14.538
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,17.108
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,18.743
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,20.812
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,22.63
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,23.517
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,25.225
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,25.414
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,24.341
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,23.683
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,22.892
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,23.288
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,24.714
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,18.607
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,16.864
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,12.322
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,12.501
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,23.581
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,23.529
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,23.141
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,23.198
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,23.099
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,22.95
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,22.523
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,22.59
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,22.684
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,23.022
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,22.983
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,22.924
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,22.943
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,22.992
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,23.011
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,23.017
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,23.016
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,23.077
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,23.201
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,26.578
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,30.088
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,29.49
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,28.432
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,27.03
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,25.302
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,24.121
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,23.068
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,22.013
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,20.978
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,21.434
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,19.802
Sudan,SDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,14.01
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,3.108
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,3.166
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,3.121
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,3.181
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,3.091
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,3.077
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,3.012
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,3.004
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,2.918
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.901
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,2.932
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,3.061
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,3.026
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,3.02
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,2.934
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,3.002
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,3.039
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,3.051
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,3.041
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,3.028
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.078
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,4.201
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.387
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,6.326
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,7.325
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,4.763
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,3.611
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,3.308
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,3.048
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,3.685
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,3.85
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,3.381
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,3.34
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,3.561
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,2.186
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,3.184
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,3.407
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,3.446
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,3.448
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,3.874
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,2.606
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,3.698
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,5.201
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.458
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,3.887
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.784
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,6.199
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,6.21
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,6.05
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,4.953
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,4.331
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,4.424
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,6.549
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,4.418
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.327
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,4.23
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,4.405
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,4.111
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,3.976
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,4.484
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,4.431
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,3.836
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,3.322
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,4.383
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,5.01
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,3.83
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,3.708
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,3.426
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,1.73
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,1.633
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,1.615
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,1.594
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,1.623
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,1.652
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,1.762
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,1.881
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,1.913
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.118
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,2.276
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,2.321
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,1.987
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,1.773
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,1.651
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,1.681
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,1.732
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,1.748
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,1.766
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,1.444
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.188
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,0.946
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,0.723
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,0.757
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,0.763
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,0.763
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,0.753
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,0.749
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,0.771
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,0.86
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,0.894
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,1.539
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,1.511
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,1.528
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,3.178
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,3.309
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,3.321
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,3.35
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,3.273
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,3.269
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,3.295
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,3.228
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,3.252
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,3.169
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,3.221
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,3.038
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,3.021
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,2.302
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,2.566
